Datetime,Watts
22-12-2021 - 11:56:44.446,24
22-12-2021 - 11:56:44.451,24
22-12-2021 - 11:56:44.456,24
22-12-2021 - 11:56:44.460,24
22-12-2021 - 11:56:44.468,24
22-12-2021 - 11:56:44.475,24
22-12-2021 - 11:56:44.482,24
22-12-2021 - 11:56:44.491,24
22-12-2021 - 11:56:44.507,24
22-12-2021 - 11:56:44.512,24
22-12-2021 - 11:56:44.518,24
22-12-2021 - 11:56:44.523,24
22-12-2021 - 11:56:44.527,24
22-12-2021 - 11:56:44.539,24
22-12-2021 - 11:56:44.549,24
22-12-2021 - 11:56:44.554,24
22-12-2021 - 11:56:44.558,24
22-12-2021 - 11:56:44.573,24
22-12-2021 - 11:56:44.577,24
22-12-2021 - 11:56:44.582,24
22-12-2021 - 11:56:44.587,24
22-12-2021 - 11:56:44.591,24
22-12-2021 - 11:56:44.602,24
22-12-2021 - 11:56:44.607,24
22-12-2021 - 11:56:44.611,24
22-12-2021 - 11:56:44.624,24
22-12-2021 - 11:56:44.640,24
22-12-2021 - 11:56:44.645,24
22-12-2021 - 11:56:44.651,24
22-12-2021 - 11:56:44.656,24
22-12-2021 - 11:56:44.660,24
22-12-2021 - 11:56:44.669,24
22-12-2021 - 11:56:44.675,24
22-12-2021 - 11:56:44.683,24
22-12-2021 - 11:56:44.688,24
22-12-2021 - 11:56:44.693,24
22-12-2021 - 11:56:44.699,24
22-12-2021 - 11:56:44.705,24
22-12-2021 - 11:56:44.715,24
22-12-2021 - 11:56:44.721,23
22-12-2021 - 11:56:44.725,24
22-12-2021 - 11:56:44.741,24
22-12-2021 - 11:56:44.746,24
22-12-2021 - 11:56:44.750,24
22-12-2021 - 11:56:44.755,23
22-12-2021 - 11:56:44.759,23
22-12-2021 - 11:56:44.769,23
22-12-2021 - 11:56:44.774,23
22-12-2021 - 11:56:44.780,23
22-12-2021 - 11:56:44.790,23
22-12-2021 - 11:56:44.807,23
22-12-2021 - 11:56:44.811,23
22-12-2021 - 11:56:44.817,23
22-12-2021 - 11:56:44.823,23
22-12-2021 - 11:56:44.828,23
22-12-2021 - 11:56:44.840,23
22-12-2021 - 11:56:44.857,23
22-12-2021 - 11:56:44.861,23
22-12-2021 - 11:56:44.866,23
22-12-2021 - 11:56:44.872,23
22-12-2021 - 11:56:44.880,22
22-12-2021 - 11:56:44.887,23
22-12-2021 - 11:56:44.891,22
22-12-2021 - 11:56:44.897,22
22-12-2021 - 11:56:44.902,22
22-12-2021 - 11:56:44.909,22
22-12-2021 - 11:56:44.913,22
22-12-2021 - 11:56:44.919,22
22-12-2021 - 11:56:44.924,22
22-12-2021 - 11:56:44.930,22
22-12-2021 - 11:56:44.941,22
22-12-2021 - 11:56:44.956,21
22-12-2021 - 11:56:44.960,21
22-12-2021 - 11:56:44.967,21
22-12-2021 - 11:56:44.972,21
22-12-2021 - 11:56:44.976,21
22-12-2021 - 11:56:44.985,21
22-12-2021 - 11:56:44.990,21
22-12-2021 - 11:56:44.995,21
22-12-2021 - 11:56:45.007,21
22-12-2021 - 11:56:45.022,21
22-12-2021 - 11:56:45.026,21
22-12-2021 - 11:56:45.038,21
22-12-2021 - 11:56:45.042,21
22-12-2021 - 11:56:45.047,21
22-12-2021 - 11:56:45.059,21
22-12-2021 - 11:56:45.064,21
22-12-2021 - 11:56:45.070,21
22-12-2021 - 11:56:45.085,21
22-12-2021 - 11:56:45.089,21
22-12-2021 - 11:56:45.094,21
22-12-2021 - 11:56:45.107,21
22-12-2021 - 11:56:45.123,21
22-12-2021 - 11:56:45.128,21
22-12-2021 - 11:56:45.133,21
22-12-2021 - 11:56:45.139,20
22-12-2021 - 11:56:45.142,20
22-12-2021 - 11:56:45.151,20
22-12-2021 - 11:56:45.158,21
22-12-2021 - 11:56:45.165,21
22-12-2021 - 11:56:45.169,21
22-12-2021 - 11:56:45.174,20
22-12-2021 - 11:56:45.180,21
22-12-2021 - 11:56:45.191,20
22-12-2021 - 11:56:45.207,20
22-12-2021 - 11:56:45.212,20
22-12-2021 - 11:56:45.217,20
22-12-2021 - 11:56:45.222,20
22-12-2021 - 11:56:45.226,20
22-12-2021 - 11:56:45.237,20
22-12-2021 - 11:56:45.241,20
22-12-2021 - 11:56:45.246,20
22-12-2021 - 11:56:45.251,20
22-12-2021 - 11:56:45.256,20
22-12-2021 - 11:56:45.260,20
22-12-2021 - 11:56:45.274,20
22-12-2021 - 11:56:45.290,20
22-12-2021 - 11:56:45.295,20
22-12-2021 - 11:56:45.300,20
22-12-2021 - 11:56:45.306,20
22-12-2021 - 11:56:45.314,20
22-12-2021 - 11:56:45.319,20
22-12-2021 - 11:56:45.324,20
22-12-2021 - 11:56:45.328,20
22-12-2021 - 11:56:45.339,20
22-12-2021 - 11:56:45.356,20
22-12-2021 - 11:56:45.360,20
22-12-2021 - 11:56:45.366,20
22-12-2021 - 11:56:45.371,20
22-12-2021 - 11:56:45.375,20
22-12-2021 - 11:56:45.384,20
22-12-2021 - 11:56:45.388,20
22-12-2021 - 11:56:45.395,21
22-12-2021 - 11:56:45.406,21
22-12-2021 - 11:56:45.415,21
22-12-2021 - 11:56:45.421,21
22-12-2021 - 11:56:45.425,21
22-12-2021 - 11:56:45.441,21
22-12-2021 - 11:56:45.446,21
22-12-2021 - 11:56:45.451,21
22-12-2021 - 11:56:45.456,21
22-12-2021 - 11:56:45.460,21
22-12-2021 - 11:56:45.474,21
22-12-2021 - 11:56:45.482,21
22-12-2021 - 11:56:45.489,21
22-12-2021 - 11:56:45.494,21
22-12-2021 - 11:56:45.502,20
22-12-2021 - 11:56:45.507,20
22-12-2021 - 11:56:45.511,20
22-12-2021 - 11:56:45.518,20
22-12-2021 - 11:56:45.522,20
22-12-2021 - 11:56:45.526,20
22-12-2021 - 11:56:45.541,21
22-12-2021 - 11:56:45.546,21
22-12-2021 - 11:56:45.551,21
22-12-2021 - 11:56:45.556,21
22-12-2021 - 11:56:45.561,21
22-12-2021 - 11:56:45.573,21
22-12-2021 - 11:56:45.589,21
22-12-2021 - 11:56:45.595,21
22-12-2021 - 11:56:45.599,21
22-12-2021 - 11:56:45.604,21
22-12-2021 - 11:56:45.608,21
22-12-2021 - 11:56:45.619,21
22-12-2021 - 11:56:45.624,21
22-12-2021 - 11:56:45.627,22
22-12-2021 - 11:56:45.639,21
22-12-2021 - 11:56:45.656,22
22-12-2021 - 11:56:45.661,22
22-12-2021 - 11:56:45.666,22
22-12-2021 - 11:56:45.671,22
22-12-2021 - 11:56:45.680,22
22-12-2021 - 11:56:45.686,22
22-12-2021 - 11:56:45.691,22
22-12-2021 - 11:56:45.696,22
22-12-2021 - 11:56:45.707,22
22-12-2021 - 11:56:45.722,22
22-12-2021 - 11:56:45.728,22
22-12-2021 - 11:56:45.734,22
22-12-2021 - 11:56:45.738,22
22-12-2021 - 11:56:45.742,22
22-12-2021 - 11:56:45.751,22
22-12-2021 - 11:56:45.755,22
22-12-2021 - 11:56:45.760,23
22-12-2021 - 11:56:45.772,23
22-12-2021 - 11:56:45.785,22
22-12-2021 - 11:56:45.788,22
22-12-2021 - 11:56:45.792,22
22-12-2021 - 11:56:45.808,22
22-12-2021 - 11:56:45.815,23
22-12-2021 - 11:56:45.819,22
22-12-2021 - 11:56:45.824,22
22-12-2021 - 11:56:45.828,22
22-12-2021 - 11:56:45.840,22
22-12-2021 - 11:56:45.855,22
22-12-2021 - 11:56:45.859,22
22-12-2021 - 11:56:45.866,22
22-12-2021 - 11:56:45.871,22
22-12-2021 - 11:56:45.876,22
22-12-2021 - 11:56:45.889,22
22-12-2021 - 11:56:45.906,21
22-12-2021 - 11:56:45.909,21
22-12-2021 - 11:56:45.915,21
22-12-2021 - 11:56:45.921,21
22-12-2021 - 11:56:45.925,21
22-12-2021 - 11:56:45.937,21
22-12-2021 - 11:56:45.948,21
22-12-2021 - 11:56:45.953,21
22-12-2021 - 11:56:45.957,21
22-12-2021 - 11:56:45.972,21
22-12-2021 - 11:56:45.976,21
22-12-2021 - 11:56:45.982,21
22-12-2021 - 11:56:45.988,22
22-12-2021 - 11:56:45.991,22
22-12-2021 - 11:56:46.001,22
22-12-2021 - 11:56:46.006,22
22-12-2021 - 11:56:46.010,22
22-12-2021 - 11:56:46.023,22
22-12-2021 - 11:56:46.038,22
22-12-2021 - 11:56:46.042,22
22-12-2021 - 11:56:46.051,22
22-12-2021 - 11:56:46.055,22
22-12-2021 - 11:56:46.059,23
22-12-2021 - 11:56:46.072,23
22-12-2021 - 11:56:46.085,23
22-12-2021 - 11:56:46.089,23
22-12-2021 - 11:56:46.093,23
22-12-2021 - 11:56:46.100,24
22-12-2021 - 11:56:46.105,24
22-12-2021 - 11:56:46.110,25
22-12-2021 - 11:56:46.116,25
22-12-2021 - 11:56:46.120,25
22-12-2021 - 11:56:46.125,25
22-12-2021 - 11:56:46.142,25
22-12-2021 - 11:56:46.148,26
22-12-2021 - 11:56:46.151,26
22-12-2021 - 11:56:46.156,26
22-12-2021 - 11:56:46.160,26
22-12-2021 - 11:56:46.172,26
22-12-2021 - 11:56:46.184,26
22-12-2021 - 11:56:46.188,27
22-12-2021 - 11:56:46.191,27
22-12-2021 - 11:56:46.207,28
22-12-2021 - 11:56:46.212,28
22-12-2021 - 11:56:46.217,29
22-12-2021 - 11:56:46.221,29
22-12-2021 - 11:56:46.226,29
22-12-2021 - 11:56:46.238,30
22-12-2021 - 11:56:46.248,30
22-12-2021 - 11:56:46.252,31
22-12-2021 - 11:56:46.256,32
22-12-2021 - 11:56:46.271,32
22-12-2021 - 11:56:46.275,33
22-12-2021 - 11:56:46.287,33
22-12-2021 - 11:56:46.301,34
22-12-2021 - 11:56:46.304,34
22-12-2021 - 11:56:46.310,35
22-12-2021 - 11:56:46.318,35
22-12-2021 - 11:56:46.322,36
22-12-2021 - 11:56:46.327,36
22-12-2021 - 11:56:46.335,37
22-12-2021 - 11:56:46.339,37
22-12-2021 - 11:56:46.343,38
22-12-2021 - 11:56:46.354,38
22-12-2021 - 11:56:46.358,38
22-12-2021 - 11:56:46.368,39
22-12-2021 - 11:56:46.372,39
22-12-2021 - 11:56:46.376,40
22-12-2021 - 11:56:46.388,40
22-12-2021 - 11:56:46.405,40
22-12-2021 - 11:56:46.410,41
22-12-2021 - 11:56:46.416,41
22-12-2021 - 11:56:46.422,41
22-12-2021 - 11:56:46.427,41
22-12-2021 - 11:56:46.439,42
22-12-2021 - 11:56:46.455,42
22-12-2021 - 11:56:46.462,42
22-12-2021 - 11:56:46.467,42
22-12-2021 - 11:56:46.473,42
22-12-2021 - 11:56:46.477,43
22-12-2021 - 11:56:46.492,43
22-12-2021 - 11:56:46.499,43
22-12-2021 - 11:56:46.504,43
22-12-2021 - 11:56:46.508,43
22-12-2021 - 11:56:46.523,43
22-12-2021 - 11:56:46.528,43
22-12-2021 - 11:56:46.533,44
22-12-2021 - 11:56:46.538,44
22-12-2021 - 11:56:46.542,44
22-12-2021 - 11:56:46.551,44
22-12-2021 - 11:56:46.556,44
22-12-2021 - 11:56:46.560,44
22-12-2021 - 11:56:46.572,44
22-12-2021 - 11:56:46.589,44
22-12-2021 - 11:56:46.595,44
22-12-2021 - 11:56:46.600,44
22-12-2021 - 11:56:46.605,44
22-12-2021 - 11:56:46.608,44
22-12-2021 - 11:56:46.620,44
22-12-2021 - 11:56:46.629,44
22-12-2021 - 11:56:46.635,44
22-12-2021 - 11:56:46.639,43
22-12-2021 - 11:56:46.647,43
22-12-2021 - 11:56:46.652,43
22-12-2021 - 11:56:46.664,43
22-12-2021 - 11:56:46.669,43
22-12-2021 - 11:56:46.674,43
22-12-2021 - 11:56:46.685,43
22-12-2021 - 11:56:46.697,43
22-12-2021 - 11:56:46.703,42
22-12-2021 - 11:56:46.708,42
22-12-2021 - 11:56:46.725,42
22-12-2021 - 11:56:46.731,42
22-12-2021 - 11:56:46.734,41
22-12-2021 - 11:56:46.739,41
22-12-2021 - 11:56:46.744,41
22-12-2021 - 11:56:46.756,41
22-12-2021 - 11:56:46.771,40
22-12-2021 - 11:56:46.775,40
22-12-2021 - 11:56:46.786,40
22-12-2021 - 11:56:46.791,40
22-12-2021 - 11:56:46.795,40
22-12-2021 - 11:56:46.807,39
22-12-2021 - 11:56:46.813,39
22-12-2021 - 11:56:46.819,39
22-12-2021 - 11:56:46.829,39
22-12-2021 - 11:56:46.833,38
22-12-2021 - 11:56:46.837,38
22-12-2021 - 11:56:46.842,38
22-12-2021 - 11:56:46.857,38
22-12-2021 - 11:56:46.863,38
22-12-2021 - 11:56:46.867,37
22-12-2021 - 11:56:46.871,37
22-12-2021 - 11:56:46.877,37
22-12-2021 - 11:56:46.882,36
22-12-2021 - 11:56:46.888,36
22-12-2021 - 11:56:46.895,36
22-12-2021 - 11:56:46.901,36
22-12-2021 - 11:56:46.906,36
22-12-2021 - 11:56:46.911,36
22-12-2021 - 11:56:46.922,35
22-12-2021 - 11:56:46.938,35
22-12-2021 - 11:56:46.942,35
22-12-2021 - 11:56:46.948,34
22-12-2021 - 11:56:46.952,34
22-12-2021 - 11:56:46.957,34
22-12-2021 - 11:56:46.967,34
22-12-2021 - 11:56:46.971,33
22-12-2021 - 11:56:46.976,33
22-12-2021 - 11:56:46.989,33
22-12-2021 - 11:56:47.005,33
22-12-2021 - 11:56:47.009,33
22-12-2021 - 11:56:47.015,32
22-12-2021 - 11:56:47.019,32
22-12-2021 - 11:56:47.024,32
22-12-2021 - 11:56:47.033,32
22-12-2021 - 11:56:47.037,31
22-12-2021 - 11:56:47.041,31
22-12-2021 - 11:56:47.048,31
22-12-2021 - 11:56:47.053,31
22-12-2021 - 11:56:47.057,31
22-12-2021 - 11:56:47.067,31
22-12-2021 - 11:56:47.071,30
22-12-2021 - 11:56:47.076,30
22-12-2021 - 11:56:47.082,30
22-12-2021 - 11:56:47.087,30
22-12-2021 - 11:56:47.092,30
22-12-2021 - 11:56:47.099,30
22-12-2021 - 11:56:47.105,29
22-12-2021 - 11:56:47.109,29
22-12-2021 - 11:56:47.122,29
22-12-2021 - 11:56:47.138,29
22-12-2021 - 11:56:47.141,29
22-12-2021 - 11:56:47.147,29
22-12-2021 - 11:56:47.152,29
22-12-2021 - 11:56:47.157,29
22-12-2021 - 11:56:47.166,29
22-12-2021 - 11:56:47.171,29
22-12-2021 - 11:56:47.176,29
22-12-2021 - 11:56:47.189,30
22-12-2021 - 11:56:47.204,30
22-12-2021 - 11:56:47.207,31
22-12-2021 - 11:56:47.219,32
22-12-2021 - 11:56:47.224,32
22-12-2021 - 11:56:47.228,33
22-12-2021 - 11:56:47.240,33
22-12-2021 - 11:56:47.255,34
22-12-2021 - 11:56:47.258,34
22-12-2021 - 11:56:47.264,35
22-12-2021 - 11:56:47.269,35
22-12-2021 - 11:56:47.272,36
22-12-2021 - 11:56:47.276,36
22-12-2021 - 11:56:47.282,37
22-12-2021 - 11:56:47.287,37
22-12-2021 - 11:56:47.293,37
22-12-2021 - 11:56:47.302,38
22-12-2021 - 11:56:47.309,38
22-12-2021 - 11:56:47.321,39
22-12-2021 - 11:56:47.337,39
22-12-2021 - 11:56:47.341,39
22-12-2021 - 11:56:47.353,39
22-12-2021 - 11:56:47.362,40
22-12-2021 - 11:56:47.368,40
22-12-2021 - 11:56:47.372,40
22-12-2021 - 11:56:47.387,41
22-12-2021 - 11:56:47.392,41
22-12-2021 - 11:56:47.397,41
22-12-2021 - 11:56:47.402,41
22-12-2021 - 11:56:47.406,41
22-12-2021 - 11:56:47.416,41
22-12-2021 - 11:56:47.421,41
22-12-2021 - 11:56:47.427,41
22-12-2021 - 11:56:47.438,41
22-12-2021 - 11:56:47.454,42
22-12-2021 - 11:56:47.458,42
22-12-2021 - 11:56:47.465,42
22-12-2021 - 11:56:47.470,41
22-12-2021 - 11:56:47.473,41
22-12-2021 - 11:56:47.483,41
22-12-2021 - 11:56:47.488,41
22-12-2021 - 11:56:47.494,41
22-12-2021 - 11:56:47.509,41
22-12-2021 - 11:56:47.515,41
22-12-2021 - 11:56:47.520,40
22-12-2021 - 11:56:47.525,40
22-12-2021 - 11:56:47.540,40
22-12-2021 - 11:56:47.547,40
22-12-2021 - 11:56:47.551,40
22-12-2021 - 11:56:47.556,40
22-12-2021 - 11:56:47.560,39
22-12-2021 - 11:56:47.572,39
22-12-2021 - 11:56:47.588,39
22-12-2021 - 11:56:47.593,39
22-12-2021 - 11:56:47.598,39
22-12-2021 - 11:56:47.603,39
22-12-2021 - 11:56:47.607,38
22-12-2021 - 11:56:47.619,38
22-12-2021 - 11:56:47.623,38
22-12-2021 - 11:56:47.627,38
22-12-2021 - 11:56:47.633,38
22-12-2021 - 11:56:47.638,38
22-12-2021 - 11:56:47.644,37
22-12-2021 - 11:56:47.655,37
22-12-2021 - 11:56:47.670,37
22-12-2021 - 11:56:47.674,37
22-12-2021 - 11:56:47.680,37
22-12-2021 - 11:56:47.686,36
22-12-2021 - 11:56:47.691,36
22-12-2021 - 11:56:47.706,36
22-12-2021 - 11:56:47.721,36
22-12-2021 - 11:56:47.726,36
22-12-2021 - 11:56:47.732,36
22-12-2021 - 11:56:47.737,36
22-12-2021 - 11:56:47.741,36
22-12-2021 - 11:56:47.753,36
22-12-2021 - 11:56:47.762,35
22-12-2021 - 11:56:47.769,35
22-12-2021 - 11:56:47.772,35
22-12-2021 - 11:56:47.788,35
22-12-2021 - 11:56:47.791,35
22-12-2021 - 11:56:47.797,35
22-12-2021 - 11:56:47.802,34
22-12-2021 - 11:56:47.807,34
22-12-2021 - 11:56:47.818,34
22-12-2021 - 11:56:47.824,34
22-12-2021 - 11:56:47.828,33
22-12-2021 - 11:56:47.834,33
22-12-2021 - 11:56:47.839,33
22-12-2021 - 11:56:47.844,33
22-12-2021 - 11:56:47.856,33
22-12-2021 - 11:56:47.870,33
22-12-2021 - 11:56:47.874,33
22-12-2021 - 11:56:47.886,33
22-12-2021 - 11:56:47.889,32
22-12-2021 - 11:56:47.895,32
22-12-2021 - 11:56:47.901,32
22-12-2021 - 11:56:47.912,32
22-12-2021 - 11:56:47.918,32
22-12-2021 - 11:56:47.921,32
22-12-2021 - 11:56:47.937,32
22-12-2021 - 11:56:47.942,32
22-12-2021 - 11:56:47.948,32
22-12-2021 - 11:56:47.953,32
22-12-2021 - 11:56:47.957,33
22-12-2021 - 11:56:47.970,33
22-12-2021 - 11:56:47.979,33
22-12-2021 - 11:56:47.984,33
22-12-2021 - 11:56:47.988,33
22-12-2021 - 11:56:48.005,33
22-12-2021 - 11:56:48.010,33
22-12-2021 - 11:56:48.015,33
22-12-2021 - 11:56:48.020,33
22-12-2021 - 11:56:48.024,32
22-12-2021 - 11:56:48.035,32
22-12-2021 - 11:56:48.039,33
22-12-2021 - 11:56:48.044,33
22-12-2021 - 11:56:48.056,33
22-12-2021 - 11:56:48.062,33
22-12-2021 - 11:56:48.068,33
22-12-2021 - 11:56:48.077,33
22-12-2021 - 11:56:48.084,33
22-12-2021 - 11:56:48.087,33
22-12-2021 - 11:56:48.092,33
22-12-2021 - 11:56:48.099,33
22-12-2021 - 11:56:48.108,33
22-12-2021 - 11:56:48.120,33
22-12-2021 - 11:56:48.136,33
22-12-2021 - 11:56:48.140,33
22-12-2021 - 11:56:48.152,33
22-12-2021 - 11:56:48.162,33
22-12-2021 - 11:56:48.168,33
22-12-2021 - 11:56:48.171,33
22-12-2021 - 11:56:48.187,34
22-12-2021 - 11:56:48.191,34
22-12-2021 - 11:56:48.196,34
22-12-2021 - 11:56:48.202,34
22-12-2021 - 11:56:48.207,34
22-12-2021 - 11:56:48.219,34
22-12-2021 - 11:56:48.229,34
22-12-2021 - 11:56:48.234,34
22-12-2021 - 11:56:48.238,34
22-12-2021 - 11:56:48.254,34
22-12-2021 - 11:56:48.258,34
22-12-2021 - 11:56:48.265,34
22-12-2021 - 11:56:48.269,34
22-12-2021 - 11:56:48.274,34
22-12-2021 - 11:56:48.280,34
22-12-2021 - 11:56:48.286,35
22-12-2021 - 11:56:48.290,35
22-12-2021 - 11:56:48.301,35
22-12-2021 - 11:56:48.317,35
22-12-2021 - 11:56:48.321,35
22-12-2021 - 11:56:48.325,35
22-12-2021 - 11:56:48.331,35
22-12-2021 - 11:56:48.335,36
22-12-2021 - 11:56:48.339,36
22-12-2021 - 11:56:48.356,36
22-12-2021 - 11:56:48.362,36
22-12-2021 - 11:56:48.365,36
22-12-2021 - 11:56:48.370,36
22-12-2021 - 11:56:48.376,36
22-12-2021 - 11:56:48.381,36
22-12-2021 - 11:56:48.386,36
22-12-2021 - 11:56:48.389,36
22-12-2021 - 11:56:48.399,37
22-12-2021 - 11:56:48.404,37
22-12-2021 - 11:56:48.409,37
22-12-2021 - 11:56:48.421,37
22-12-2021 - 11:56:48.437,37
22-12-2021 - 11:56:48.441,37
22-12-2021 - 11:56:48.447,37
22-12-2021 - 11:56:48.452,37
22-12-2021 - 11:56:48.457,37
22-12-2021 - 11:56:48.466,37
22-12-2021 - 11:56:48.470,37
22-12-2021 - 11:56:48.475,37
22-12-2021 - 11:56:48.480,37
22-12-2021 - 11:56:48.485,38
22-12-2021 - 11:56:48.489,38
22-12-2021 - 11:56:48.498,38
22-12-2021 - 11:56:48.505,38
22-12-2021 - 11:56:48.512,38
22-12-2021 - 11:56:48.523,38
22-12-2021 - 11:56:48.529,38
22-12-2021 - 11:56:48.535,38
22-12-2021 - 11:56:48.540,38
22-12-2021 - 11:56:48.555,38
22-12-2021 - 11:56:48.561,38
22-12-2021 - 11:56:48.565,38
22-12-2021 - 11:56:48.570,38
22-12-2021 - 11:56:48.575,38
22-12-2021 - 11:56:48.582,38
22-12-2021 - 11:56:48.586,38
22-12-2021 - 11:56:48.591,38
22-12-2021 - 11:56:48.603,38
22-12-2021 - 11:56:48.620,39
22-12-2021 - 11:56:48.626,39
22-12-2021 - 11:56:48.631,39
22-12-2021 - 11:56:48.636,39
22-12-2021 - 11:56:48.640,40
22-12-2021 - 11:56:48.652,40
22-12-2021 - 11:56:48.662,41
22-12-2021 - 11:56:48.668,41
22-12-2021 - 11:56:48.671,41
22-12-2021 - 11:56:48.687,42
22-12-2021 - 11:56:48.690,42
22-12-2021 - 11:56:48.696,42
22-12-2021 - 11:56:48.702,43
22-12-2021 - 11:56:48.709,43
22-12-2021 - 11:56:48.718,43
22-12-2021 - 11:56:48.728,44
22-12-2021 - 11:56:48.734,44
22-12-2021 - 11:56:48.737,44
22-12-2021 - 11:56:48.753,45
22-12-2021 - 11:56:48.759,45
22-12-2021 - 11:56:48.765,45
22-12-2021 - 11:56:48.770,46
22-12-2021 - 11:56:48.773,46
22-12-2021 - 11:56:48.786,46
22-12-2021 - 11:56:48.798,46
22-12-2021 - 11:56:48.803,47
22-12-2021 - 11:56:48.806,47
22-12-2021 - 11:56:48.821,47
22-12-2021 - 11:56:48.827,47
22-12-2021 - 11:56:48.831,47
22-12-2021 - 11:56:48.836,47
22-12-2021 - 11:56:48.840,47
22-12-2021 - 11:56:48.847,47
22-12-2021 - 11:56:48.852,47
22-12-2021 - 11:56:48.856,47
22-12-2021 - 11:56:48.865,47
22-12-2021 - 11:56:48.870,47
22-12-2021 - 11:56:48.875,47
22-12-2021 - 11:56:48.887,47
22-12-2021 - 11:56:48.902,47
22-12-2021 - 11:56:48.910,46
22-12-2021 - 11:56:48.917,46
22-12-2021 - 11:56:48.921,46
22-12-2021 - 11:56:48.927,46
22-12-2021 - 11:56:48.938,46
22-12-2021 - 11:56:48.945,46
22-12-2021 - 11:56:48.951,46
22-12-2021 - 11:56:48.962,46
22-12-2021 - 11:56:48.967,45
22-12-2021 - 11:56:48.971,45
22-12-2021 - 11:56:48.981,45
22-12-2021 - 11:56:48.987,45
22-12-2021 - 11:56:48.992,44
22-12-2021 - 11:56:49.005,44
22-12-2021 - 11:56:49.019,44
22-12-2021 - 11:56:49.024,44
22-12-2021 - 11:56:49.030,43
22-12-2021 - 11:56:49.035,43
22-12-2021 - 11:56:49.038,43
22-12-2021 - 11:56:49.048,42
22-12-2021 - 11:56:49.053,42
22-12-2021 - 11:56:49.057,42
22-12-2021 - 11:56:49.069,42
22-12-2021 - 11:56:49.078,41
22-12-2021 - 11:56:49.083,41
22-12-2021 - 11:56:49.087,41
22-12-2021 - 11:56:49.104,41
22-12-2021 - 11:56:49.109,40
22-12-2021 - 11:56:49.115,40
22-12-2021 - 11:56:49.120,40
22-12-2021 - 11:56:49.129,40
22-12-2021 - 11:56:49.134,39
22-12-2021 - 11:56:49.145,39
22-12-2021 - 11:56:49.151,39
22-12-2021 - 11:56:49.154,39
22-12-2021 - 11:56:49.170,38
22-12-2021 - 11:56:49.175,38
22-12-2021 - 11:56:49.181,38
22-12-2021 - 11:56:49.186,37
22-12-2021 - 11:56:49.192,37
22-12-2021 - 11:56:49.202,37
22-12-2021 - 11:56:49.220,37
22-12-2021 - 11:56:49.224,36
22-12-2021 - 11:56:49.229,36
22-12-2021 - 11:56:49.234,36
22-12-2021 - 11:56:49.238,36
22-12-2021 - 11:56:49.248,35
22-12-2021 - 11:56:49.253,35
22-12-2021 - 11:56:49.258,35
22-12-2021 - 11:56:49.270,35
22-12-2021 - 11:56:49.286,34
22-12-2021 - 11:56:49.291,34
22-12-2021 - 11:56:49.297,34
22-12-2021 - 11:56:49.302,34
22-12-2021 - 11:56:49.307,33
22-12-2021 - 11:56:49.320,33
22-12-2021 - 11:56:49.336,33
22-12-2021 - 11:56:49.342,33
22-12-2021 - 11:56:49.348,32
22-12-2021 - 11:56:49.352,32
22-12-2021 - 11:56:49.358,32
22-12-2021 - 11:56:49.369,32
22-12-2021 - 11:56:49.386,32
22-12-2021 - 11:56:49.390,31
22-12-2021 - 11:56:49.396,31
22-12-2021 - 11:56:49.401,31
22-12-2021 - 11:56:49.406,31
22-12-2021 - 11:56:49.418,31
22-12-2021 - 11:56:49.431,31
22-12-2021 - 11:56:49.435,30
22-12-2021 - 11:56:49.439,30
22-12-2021 - 11:56:49.454,30
22-12-2021 - 11:56:49.459,30
22-12-2021 - 11:56:49.463,30
22-12-2021 - 11:56:49.469,30
22-12-2021 - 11:56:49.473,30
22-12-2021 - 11:56:49.479,30
22-12-2021 - 11:56:49.484,29
22-12-2021 - 11:56:49.488,29
22-12-2021 - 11:56:49.499,29
22-12-2021 - 11:56:49.504,29
22-12-2021 - 11:56:49.510,29
22-12-2021 - 11:56:49.521,29
22-12-2021 - 11:56:49.527,29
22-12-2021 - 11:56:49.532,29
22-12-2021 - 11:56:49.547,29
22-12-2021 - 11:56:49.552,29
22-12-2021 - 11:56:49.568,29
22-12-2021 - 11:56:49.571,29
22-12-2021 - 11:56:49.579,29
22-12-2021 - 11:56:49.584,29
22-12-2021 - 11:56:49.596,29
22-12-2021 - 11:56:49.601,29
22-12-2021 - 11:56:49.607,29
22-12-2021 - 11:56:49.618,29
22-12-2021 - 11:56:49.627,29
22-12-2021 - 11:56:49.632,29
22-12-2021 - 11:56:49.636,29
22-12-2021 - 11:56:49.653,29
22-12-2021 - 11:56:49.658,29
22-12-2021 - 11:56:49.663,29
22-12-2021 - 11:56:49.668,29
22-12-2021 - 11:56:49.673,29
22-12-2021 - 11:56:49.687,29
22-12-2021 - 11:56:49.694,29
22-12-2021 - 11:56:49.700,29
22-12-2021 - 11:56:49.706,29
22-12-2021 - 11:56:49.721,29
22-12-2021 - 11:56:49.728,29
22-12-2021 - 11:56:49.737,29
22-12-2021 - 11:56:49.747,29
22-12-2021 - 11:56:49.754,29
22-12-2021 - 11:56:49.765,29
22-12-2021 - 11:56:49.769,29
22-12-2021 - 11:56:49.775,29
22-12-2021 - 11:56:49.787,29
22-12-2021 - 11:56:49.801,29
22-12-2021 - 11:56:49.806,29
22-12-2021 - 11:56:49.813,29
22-12-2021 - 11:56:49.819,29
22-12-2021 - 11:56:49.823,29
